"ninecode" "natalyr" "sex.use" "nestrec" "surv.ind.to.ad" "brood.date" "sex.use.x1" "f.coef" "foc0" "g1" "natalyr.no"
224130499 2006 1 2718 0 151 1 0.0373613834381104 0.433868408203125 0.566131591796875 32
224130522 2008 2 2824 0 110 2 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130523 2008 2 2824 1 110 2 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130524 2008 2 2824 0 110 2 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130525 2008 1 2824 0 110 1 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130526 2008 1 2881 0 110 1 0.111722449684748 0.466602802276611 0.533397197723389 34
224130527 2008 1 2863 1 111 1 0.0275923670269549 0.342116832733154 0.657883167266846 34
224130528 2008 1 2863 0 111 1 0.0275923670269549 0.342116832733154 0.657883167266846 34
224130529 2008 2 2863 0 111 2 0.0275923670269549 0.342116832733154 0.657883167266846 34
224130530 2008 2 2863 0 111 2 0.0275923670269549 0.342116832733154 0.657883167266846 34
224130531 2008 2 2844 0 111 2 0.0888974131084979 0.434780120849609 0.565219879150391 34
224130539 2008 1 2835 0 116 1 0.0837851101532578 0.441089630126953 0.558910369873047 34
224130542 2008 1 2865 0 122 1 0.0694265216588974 0.391944885253906 0.608055114746094 34
224130543 2008 2 2865 1 122 2 0.169387762434781 0.458771705627441 0.541228294372559 34
224130548 2008 1 2843 0 126 1 0.0589248407632113 0.419023513793945 0.580976486206055 34
224130550 2008 2 2843 1 126 2 0.0589248407632113 0.419023513793945 0.580976486206055 34
224130551 2008 2 2843 0 126 2 0.0589248407632113 0.419023513793945 0.580976486206055 34
224130553 2008 1 2837 0 128 1 0 0.222757339477539 0.777242660522461 34
224130558 2008 1 2869 0 129 1 0.136570715345442 0.41007137298584 0.58992862701416 34
224130561 2008 1 2840 0 135 1 0 0.194597244262695 0.805402755737305 34
224130562 2008 2 2840 0 135 2 0 0.194597244262695 0.805402755737305 34
224130565 2008 2 2876 1 140 2 0.0850014399329666 0.415196418762207 0.584803581237793 34
224130566 2008 2 2889 1 139 2 0.0735326260328293 0.481575012207031 0.518424987792969 34
224130567 2008 1 2889 0 139 1 0.147906685248017 0.482288360595703 0.517711639404297 34
224130568 2008 2 2847 0 139 2 0.0669032250298187 0.37830924987793 0.62169075012207 34
224130569 2008 2 2847 0 139 2 0.0669032250298187 0.37830924987793 0.62169075012207 34
224130573 2008 1 2891 0 142 1 0.102686426514992 0.434262275695801 0.565737724304199 34
224130574 2008 1 2891 0 142 1 0.102686426514992 0.434262275695801 0.565737724304199 34
224130575 2008 2 2882 0 143 2 0.111722449684748 0.466602802276611 0.533397197723389 34
224130576 2008 1 2882 0 143 1 0.111722449684748 0.466602802276611 0.533397197723389 34
224130581 2008 1 2855 0 147 1 0.118092463817447 0.477783203125 0.522216796875 34
224130582 2008 1 2855 0 147 1 0.174105373211205 0.409099578857422 0.590900421142578 34
224130585 2008 1 2812 0 149 1 0.0316734639927745 0.335613250732422 0.664386749267578 34
224130586 2008 1 2821 0 150 1 0.185404481599107 0.430133819580078 0.569866180419922 34
224130587 2008 2 2853 0 154 2 0.104977560928091 0.418125152587891 0.581874847412109 34
224130588 2008 1 2853 0 154 1 0.104977560928091 0.418125152587891 0.581874847412109 34
224130592 2008 1 2828 0 153 1 0.115342063829303 0.430652618408203 0.569347381591797 34
224130593 2008 2 2825 0 155 2 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130594 2008 2 2825 0 155 2 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130595 2008 1 2825 0 155 1 0.0518191996961832 0.411369323730469 0.588630676269531 34
224130597 2008 1 2818 0 155 1 0.204718943423359 0.467982769012451 0.532017230987549 34
224130599 2008 1 2885 0 158 1 0.0718205305747688 0.444843292236328 0.555156707763672 34
224130820 2006 2 2718 0 151 2 0.0373613834381104 0.433868408203125 0.566131591796875 32
224130821 2006 2 2735 0 149 2 0.00869789719581604 0.210784912109375 0.789215087890625 32
224130822 2006 1 2735 0 149 1 0.00869789719581604 0.210784912109375 0.789215087890625 32
224130823 2006 2 2735 0 149 2 0.00969845056533813 0.224639892578125 0.775360107421875 32
224130824 2006 1 2735 0 149 1 0.00869789719581604 0.210784912109375 0.789215087890625 32
224130825 2006 1 2737 0 149 1 0.0284072682261467 0.350069046020508 0.649930953979492 32
224130826 2006 2 2737 0 149 2 0.0284072682261467 0.350069046020508 0.649930953979492 32
224130827 2006 1 2737 0 149 1 0.0669500892981887 0.363924026489258 0.636075973510742 32
224130828 2006 2 2737 0 149 2 0.106185001088306 0.479852676391602 0.520147323608398 32
224130829 2006 2 2749 0 149 2 0.300311394035816 0.540145874023438 0.459854125976562 32
224130830 2006 2 2749 0 149 2 0.131081029772758 0.568290710449219 0.431709289550781 32
224130831 2006 1 2749 0 149 1 0.131081029772758 0.568290710449219 0.431709289550781 32
224130832 2006 1 2751 0 149 1 0.0603138078004122 0.443206787109375 0.556793212890625 32
224130833 2006 2 2751 0 149 2 0.0603138078004122 0.443206787109375 0.556793212890625 32
224130834 2006 1 2732 0 150 1 0.107503639534116 0.389194488525391 0.610805511474609 32
224130836 2006 2 2732 1 150 2 0.107503639534116 0.389194488525391 0.610805511474609 32
224130837 2006 1 2732 0 150 1 0.107503639534116 0.389194488525391 0.610805511474609 32
224130839 2006 2 2725 0 150 2 0.0882982211187482 0.450441360473633 0.549558639526367 32
224130840 2006 2 2725 0 150 2 0.0882982211187482 0.450441360473633 0.549558639526367 32
224130842 2006 2 2746 0 151 2 0 0.2982177734375 0.7017822265625 32
224130843 2006 1 2746 0 151 1 0 0.262626647949219 0.737373352050781 32
224130844 2006 1 2753 0 150 1 0.0735326260328293 0.481575012207031 0.518424987792969 32
224130846 2006 2 2705 1 151 2 0.0949821807444096 0.480567932128906 0.519432067871094 32
224130847 2006 1 2705 0 151 1 0.0949821807444096 0.480567932128906 0.519432067871094 32
224130848 2006 1 3000.1 0 150 1 0.122064699884504 0.47978401184082 0.52021598815918 32
224130849 2006 1 2755 0 152 1 0.0643822802230716 0.378692626953125 0.621307373046875 32
224130850 2006 2 2755 1 152 2 0.0643822802230716 0.378692626953125 0.621307373046875 32
224130851 2006 1 2755 0 152 1 0.0643822802230716 0.378692626953125 0.621307373046875 32
224130854 2006 2 2707 0 152 2 0.075955169275403 0.494813919067383 0.505186080932617 32
224130855 2006 2 2707 0 152 2 0.075955169275403 0.494813919067383 0.505186080932617 32
224130856 2008 2 2862 0 160 2 0.00869789719581604 0.210784912109375 0.789215087890625 34
224130857 2008 2 2862 0 160 2 0.030340313911438 0.258522033691406 0.741477966308594 34
224130858 2009 2 2924 1 102 2 0.11881098349113 0.434463500976562 0.565536499023438 35
224130859 2008 1 2859 0 160 1 0.0989641959022265 0.467106342315674 0.532893657684326 34
224130860 2008 1 2859 0 160 1 0.0989641959022265 0.467106342315674 0.532893657684326 34
224130864 2008 2 2870 0 166 2 0.136570715345442 0.41007137298584 0.58992862701416 34
224130865 2008 1 2831 0 165 1 0.0588563834317029 0.286020278930664 0.713979721069336 34
224130866 2008 2 2864 0 171 2 0.0275923670269549 0.342116832733154 0.657883167266846 34
224130868 2008 2 2895 0 171 2 0.20209508901462 0.468233108520508 0.531766891479492 34
224130870 2008 1 2892 0 179 1 0.0314386857207865 0.307226181030273 0.692773818969727 34
224130871 2009 2 2913 0 102 2 0 0.194597244262695 0.805402755737305 35
224130872 2009 2 2913 1 102 2 0 0.194597244262695 0.805402755737305 35
224130873 2009 1 2913 0 102 1 0 0.194597244262695 0.805402755737305 35
224130874 2009 1 2913 0 102 1 0 0.194597244262695 0.805402755737305 35
224130894 2007 1 2808 1 87 1 0.0643822802230716 0.378692626953125 0.621307373046875 33
224130896 2007 1 2808 0 87 1 0.0643822802230716 0.378692626953125 0.621307373046875 33
224130897 2007 1 2761 1 87 1 0.139399361680262 0.475934982299805 0.524065017700195 33
224130899 2007 2 2761 0 87 2 0.139399361680262 0.475934982299805 0.524065017700195 33
224130900 2007 2 2777 0 92 2 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189001 2007 1 2777 0 92 1 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189003 2007 2 2777 1 92 2 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189004 2007 2 2800 1 94 2 0.105398792773485 0.452637672424316 0.547362327575684 33
226189005 2007 1 2800 1 94 1 0.0217206478118896 0.33807373046875 0.66192626953125 33
226189006 2007 1 2800 0 94 1 0.0217206478118896 0.33807373046875 0.66192626953125 33
226189007 2007 1 2780 1 95 1 0.0461847428232431 0.441652297973633 0.558347702026367 33
226189010 2007 1 2805 0 95 1 0.0735326260328293 0.481575012207031 0.518424987792969 33
226189011 2007 2 2805 1 95 2 0.0735326260328293 0.481575012207031 0.518424987792969 33
226189013 2007 1 2774 1 96 1 0.0858993791043758 0.40911865234375 0.59088134765625 33
226189014 2007 2 2774 0 96 2 0.0858993791043758 0.40911865234375 0.59088134765625 33
226189015 2007 2 2774 1 96 2 0.0858993791043758 0.40911865234375 0.59088134765625 33
226189018 2007 1 2798 0 97 1 0.169387762434781 0.458771705627441 0.541228294372559 33
226189020 2007 2 2785 0 99 2 0.0669032250298187 0.37830924987793 0.62169075012207 33
226189022 2007 2 2788 1 98 2 0.0648701647296548 0.417575836181641 0.582424163818359 33
226189023 2007 1 2788 0 98 1 0.0648701647296548 0.417575836181641 0.582424163818359 33
226189026 2007 1 2795 0 100 1 0.0300264656543732 0.375339508056641 0.624660491943359 33
226189027 2007 1 2795 0 100 1 0.0300264656543732 0.375339508056641 0.624660491943359 33
226189028 2007 1 2795 1 100 1 0.0993048725649714 0.489903450012207 0.510096549987793 33
226189029 2007 2 2758 0 100 2 0.0705978269688785 0.361255645751953 0.638744354248047 33
226189034 2007 1 2767 0 101 1 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189035 2007 1 2767 0 101 1 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189036 2007 2 2767 0 101 2 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189037 2007 2 2767 1 101 2 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189039 2007 2 2783 0 101 2 0.0691130748018622 0.409358978271484 0.590641021728516 33
226189040 2007 1 2783 0 101 1 0.104977560928091 0.418125152587891 0.581874847412109 33
226189042 2007 1 2803 1 104 1 0.105782394763082 0.460441589355469 0.539558410644531 33
226189043 2007 2 2803 0 104 2 0.105782394763082 0.460441589355469 0.539558410644531 33
226189044 2007 1 2790 0 107 1 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189045 2007 1 2790 1 107 1 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189046 2007 1 2790 1 107 1 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189049 2007 1 2793 0 120 1 0.00869789719581604 0.210784912109375 0.789215087890625 33
226189051 2007 2 2765 0 120 2 0.117284905165434 0.528781890869141 0.471218109130859 33
226189052 2007 1 2765 0 120 1 0.117284905165434 0.528781890869141 0.471218109130859 33
226189053 2007 1 2765 1 120 1 0.0980853009968996 0.475303649902344 0.524696350097656 33
226189054 2007 2 2765 1 120 2 0.117284905165434 0.528781890869141 0.471218109130859 33
226189055 2007 1 2770 0 122 1 0.0700692106038332 0.406105041503906 0.593894958496094 33
226189056 2007 1 2770 1 122 1 0.0518191996961832 0.411369323730469 0.588630676269531 33
226189057 2007 2 2770 1 122 2 0.0518191996961832 0.411369323730469 0.588630676269531 33
226189059 2007 1 2762 0 125 1 0.139399361680262 0.475934982299805 0.524065017700195 33
226189060 2007 1 2762 1 125 1 0.139399361680262 0.475934982299805 0.524065017700195 33
226189061 2007 2 2762 0 125 2 0.104392230510712 0.422456741333008 0.577543258666992 33
226189062 2007 2 2781 0 130 2 0.0833227783441544 0.465213775634766 0.534786224365234 33
226189063 2007 2 2781 1 130 2 0.0589248407632113 0.419023513793945 0.580976486206055 33
226189065 2007 1 2781 0 130 1 0.0589248407632113 0.419023513793945 0.580976486206055 33
226189066 2007 2 2809 0 132 2 0.0643822802230716 0.378692626953125 0.621307373046875 33
226189067 2007 2 2809 0 132 2 0.0643822802230716 0.378692626953125 0.621307373046875 33
226189068 2007 2 2809 0 132 2 0.0643822802230716 0.378692626953125 0.621307373046875 33
226189070 2007 1 2801 0 132 1 0.103355542756617 0.445514678955078 0.554485321044922 33
226189072 2007 1 2801 1 132 1 0.103355542756617 0.445514678955078 0.554485321044922 33
226189077 2007 1 2806 1 134 1 0.0735326260328293 0.481575012207031 0.518424987792969 33
226189080 2007 1 2806 1 134 1 0.0735326260328293 0.481575012207031 0.518424987792969 33
226189081 2007 2 2759 1 135 2 0.0705978269688785 0.361255645751953 0.638744354248047 33
226189084 2007 1 2759 0 135 1 0.0705978269688785 0.361255645751953 0.638744354248047 33
226189086 2007 2 2799 0 137 2 0.169387762434781 0.458771705627441 0.541228294372559 33
226189087 2007 2 2799 1 137 2 0.0244255363941193 0.344207763671875 0.655792236328125 33
226189091 2007 1 2778 1 138 1 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189093 2007 2 2778 0 138 2 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189094 2007 2 2778 1 138 2 0.0673741963692009 0.457155227661133 0.542844772338867 33
226189096 2007 1 2789 0 141 1 0.118092463817447 0.477783203125 0.522216796875 33
226189098 2007 2 2789 0 141 2 0.118092463817447 0.477783203125 0.522216796875 33
226189100 2007 1 2804 0 141 1 0.105782394763082 0.460441589355469 0.539558410644531 33
226189101 2007 2 2804 0 141 2 0.105782394763082 0.460441589355469 0.539558410644531 33
226189102 2007 2 2804 1 141 2 0.105782394763082 0.460441589355469 0.539558410644531 33
226189103 2007 2 2784 1 144 2 0.0691130748018622 0.409358978271484 0.590641021728516 33
226189105 2007 1 2784 0 144 1 0.0691130748018622 0.409358978271484 0.590641021728516 33
226189107 2007 1 2791 0 148 1 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189108 2007 2 2791 0 148 2 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189109 2007 1 2791 1 148 1 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189110 2007 2 2791 0 148 2 0.0620313644176349 0.418547630310059 0.581452369689941 33
226189112 2007 1 2768 0 150 1 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189113 2007 1 2768 0 150 1 0.0473988670855761 0.307777404785156 0.692222595214844 33
226189115 2007 2 2794 0 153 2 0.00869789719581604 0.210784912109375 0.789215087890625 33
226189116 2007 1 2794 1 153 1 0.00869789719581604 0.210784912109375 0.789215087890625 33
226189117 2007 1 2794 0 153 1 0.00869789719581604 0.210784912109375 0.789215087890625 33
226189118 2007 2 2794 1 153 2 0.00869789719581604 0.210784912109375 0.789215087890625 33
226189119 2007 1 2766 1 154 1 0.117284905165434 0.528781890869141 0.471218109130859 33
226189122 2007 1 2776 0 158 1 0.0564189478754997 0.4193115234375 0.5806884765625 33
226189123 2007 1 2776 1 158 1 0.0858993791043758 0.40911865234375 0.59088134765625 33
226189124 2007 2 2776 1 158 2 0.0564189478754997 0.4193115234375 0.5806884765625 33
226189125 2007 2 2787 0 160 2 0.0669032250298187 0.37830924987793 0.62169075012207 33
226189126 2007 1 2787 0 160 1 0.0669032250298187 0.37830924987793 0.62169075012207 33
226189127 2007 2 2787 0 160 2 0.0311152774374932 0.31810188293457 0.68189811706543 33
226189128 2007 2 2771 0 165 2 0.115995996631682 0.401176452636719 0.598823547363281 33
226189129 2007 2 2771 1 165 2 0.115995996631682 0.401176452636719 0.598823547363281 33
226189130 2007 2 2763 0 165 2 0.104392230510712 0.422456741333008 0.577543258666992 33
226189131 2007 2 2763 0 165 2 0.139399361680262 0.475934982299805 0.524065017700195 33
226189133 2007 1 2763 0 165 1 0.139399361680262 0.475934982299805 0.524065017700195 33
226189134 2007 1 2782 0 165 1 0.0589248407632113 0.419023513793945 0.580976486206055 33
226189139 2007 1 2797 0 165 1 0.0300264656543732 0.375339508056641 0.624660491943359 33
226189140 2007 1 2802 1 166 1 0.105398792773485 0.452637672424316 0.547362327575684 33
226189141 2007 2 2802 0 166 2 0.105398792773485 0.452637672424316 0.547362327575684 33
226189142 2007 1 2802 0 166 1 0.103355542756617 0.445514678955078 0.554485321044922 33
226189144 2007 1 2807 0 173 1 0.0735326260328293 0.481575012207031 0.518424987792969 33
226189146 2007 1 2760 0 176 1 0.0705978269688785 0.361255645751953 0.638744354248047 33
226189147 2007 2 2760 0 176 2 0.0705978269688785 0.361255645751953 0.638744354248047 33
226189148 2007 2 2810 0 177 2 0.0643822802230716 0.378692626953125 0.621307373046875 33
226189152 2008 2 2851 0 89 2 0.104977560928091 0.418125152587891 0.581874847412109 34
226189158 2008 1 2888 0 98 1 0.0735326260328293 0.481575012207031 0.518424987792969 34
226189160 2008 1 2888 1 98 1 0.0735326260328293 0.481575012207031 0.518424987792969 34
226189161 2008 1 2888 0 98 1 0.0735326260328293 0.481575012207031 0.518424987792969 34
226189162 2008 1 2832 1 100 1 0.0314386857207865 0.307226181030273 0.692773818969727 34
226189163 2008 1 2832 1 100 1 0.0314386857207865 0.307226181030273 0.692773818969727 34
226189164 2008 1 2832 0 100 1 0.0314386857207865 0.307226181030273 0.692773818969727 34
226189166 2008 1 2829 0 101 1 0.0588563834317029 0.286020278930664 0.713979721069336 34
226189167 2008 2 2829 0 101 2 0.0588563834317029 0.286020278930664 0.713979721069336 34
226189168 2008 1 2829 0 101 1 0.0588563834317029 0.286020278930664 0.713979721069336 34
226189170 2008 2 2886 1 100 2 0.143033673826721 0.4736647605896 0.5263352394104 34
226189171 2008 1 2886 0 100 1 0.10762718236947 0.414958477020264 0.585041522979736 34
226189172 2008 1 2886 1 100 1 0.143033673826721 0.4736647605896 0.5263352394104 34
226189173 2008 2 2846 0 102 2 0.0669032250298187 0.37830924987793 0.62169075012207 34
226189174 2008 1 2846 0 102 1 0.0629583379486576 0.326868057250977 0.673131942749023 34
226189175 2008 1 2846 0 102 1 0.0669032250298187 0.37830924987793 0.62169075012207 34
226189178 2008 1 2890 0 104 1 0.102686426514992 0.434262275695801 0.565737724304199 34
226189179 2008 2 2890 1 104 2 0.102686426514992 0.434262275695801 0.565737724304199 34
226189181 2008 2 2860 0 106 2 0.030340313911438 0.258522033691406 0.741477966308594 34
226189183 2008 2 2872 0 104 2 0.20209508901462 0.468233108520508 0.531766891479492 34
226189184 2008 2 2872 0 104 2 0.20209508901462 0.468233108520508 0.531766891479492 34
226189185 2008 1 2872 0 104 1 0.20209508901462 0.468233108520508 0.531766891479492 34
226189186 2008 2 2872 0 104 2 0.20209508901462 0.468233108520508 0.531766891479492 34
226189187 2008 2 2856 1 107 2 0.0620969021692872 0.378692626953125 0.621307373046875 34
226189188 2008 2 2856 1 107 2 0.0620969021692872 0.378692626953125 0.621307373046875 34
226189189 2008 2 2856 0 107 2 0.0620969021692872 0.378692626953125 0.621307373046875 34
226189190 2008 1 2856 0 107 1 0.0620969021692872 0.378692626953125 0.621307373046875 34
226189192 2008 1 2867 0 106 1 0.0302730109542608 0.370494842529297 0.629505157470703 34
226189193 2008 2 2867 0 106 2 0.172430504637305 0.466229438781738 0.533770561218262 34
226189194 2008 2 2822 0 106 2 0.201887961477041 0.450182437896729 0.549817562103271 34
226189196 2008 1 2822 0 106 1 0.201887961477041 0.450182437896729 0.549817562103271 34
226189197 2008 2 2822 0 106 2 0.201887961477041 0.450182437896729 0.549817562103271 34
226189199 2008 1 2811 0 109 1 0.112932613119483 0.435451507568359 0.564548492431641 34
226189201 2011 1 3000 1 145 1 0.0858159257331863 0.29616916179657 0.70383083820343 37
226189202 2011 2 3000 0 145 2 0.0858159257331863 0.29616916179657 0.70383083820343 37
226189203 2011 1 3000 1 145 1 0.0858159257331863 0.29616916179657 0.70383083820343 37
226189205 2011 1 3028 1 146 1 0.0674341053236276 0.378328323364258 0.621671676635742 37
226189206 2011 1 3028 1 146 1 0.0674341053236276 0.378328323364258 0.621671676635742 37
226189207 2011 2 3028 1 146 2 0.11453769273794 0.44305682182312 0.55694317817688 37
226189212 2011 2 3004 0 152 2 0.0654653423007403 0.294575810432434 0.705424189567566 37
226189214 2011 1 3004 1 152 1 0.0654653423007403 0.294575810432434 0.705424189567566 37
226189215 2011 2 3040 1 152 2 0.0587737720270525 0.388906478881836 0.611093521118164 37
226189216 2011 1 3040 0 152 1 0.0587737720270525 0.388906478881836 0.611093521118164 37
226189217 2011 2 3040 1 152 2 0.0587737720270525 0.388906478881836 0.611093521118164 37
226189218 2011 2 3040 1 152 2 0.0587737720270525 0.388906478881836 0.611093521118164 37
226189219 2011 2 3030 1 154 2 0.0260592580307275 0.348020792007446 0.651979207992554 37
226189220 2011 2 3030 1 154 2 0.0260592580307275 0.348020792007446 0.651979207992554 37
226189221 2011 1 3030 0 154 1 0.0260592580307275 0.348020792007446 0.651979207992554 37
226189222 2011 2 3030 1 154 2 0.0260592580307275 0.348020792007446 0.651979207992554 37
226189223 2011 2 3025 0 154 2 0.308628649137972 0.39939546585083 0.60060453414917 37
226189224 2011 2 2998 1 155 2 0.108129805846147 0.422069072723389 0.577930927276611 37
226189225 2011 2 2998 1 155 2 0.108129805846147 0.422069072723389 0.577930927276611 37
226189226 2011 2 2998 0 155 2 0.108129805846147 0.422069072723389 0.577930927276611 37
226189227 2011 2 3034 0 157 2 0.0928683266101871 0.421414375305176 0.578585624694824 37
226189228 2011 2 3034 1 157 2 0.0928683266101871 0.421414375305176 0.578585624694824 37
226189229 2011 1 3010 0 160 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
226189230 2011 1 3010 1 160 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
226189231 2011 1 3010 0 160 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
226189232 2011 1 3010 1 160 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
226189233 2011 1 3013 0 163 1 0.0825374007836217 0.451247692108154 0.548752307891846 37
226189234 2011 2 3021 1 162 2 0 0.207598209381104 0.792401790618896 37
226189235 2011 2 3021 1 162 2 0 0.207598209381104 0.792401790618896 37
226189236 2011 1 3021 1 162 1 0 0.207598209381104 0.792401790618896 37
226189237 2011 1 3021 0 162 1 0 0.207598209381104 0.792401790618896 37
226189238 2011 2 3043 1 164 2 0.080798197126569 0.388083934783936 0.611916065216064 37
226189239 2011 2 3043 1 164 2 0.080798197126569 0.388083934783936 0.611916065216064 37
226189240 2011 2 3018 1 171 2 0 0.204559326171875 0.795440673828125 37
226189241 2011 1 3018 0 171 1 0 0.204559326171875 0.795440673828125 37
226189242 2011 1 3038 1 176 1 0.192240901313198 0.427818536758423 0.572181463241577 37
226189243 2011 2 3038 0 176 2 0.192240901313198 0.427818536758423 0.572181463241577 37
226189245 2011 1 3038 0 176 1 0.129804956983207 0.428229331970215 0.571770668029785 37
226189246 2011 2 3035 0 187 2 0.0928683266101871 0.421414375305176 0.578585624694824 37
226189247 2011 1 3035 1 187 1 0.139776486241317 0.431346893310547 0.568653106689453 37
226189248 2011 2 3026 1 202 2 0.103553821449168 0.371801614761353 0.628198385238647 37
226189249 2011 1 3009 1 124 1 0.0408849744126201 0.319677829742432 0.680322170257568 37
226189254 2012 2 3114 0 101 2 0.149198464445362 0.440093040466309 0.559906959533691 38
226189257 2012 1 3081 0 103 1 0.308628649137972 0.39939546585083 0.60060453414917 38
226189259 2012 2 3070 0 104 2 0 0.207598209381104 0.792401790618896 38
226189260 2012 1 3070 1 104 1 0 0.207598209381104 0.792401790618896 38
226189261 2012 2 3070 0 104 2 0 0.207598209381104 0.792401790618896 38
226189262 2012 2 3070 1 104 2 0 0.207598209381104 0.792401790618896 38
226189263 2012 2 3084 0 104 2 0.11453769273794 0.44305682182312 0.55694317817688 38
226189264 2012 2 3084 0 104 2 0.11453769273794 0.44305682182312 0.55694317817688 38
226189265 2012 1 3084 1 104 1 0.11453769273794 0.44305682182312 0.55694317817688 38
226189267 2012 2 3079 0 110 2 0.127940551959909 0.420079231262207 0.579920768737793 38
226189268 2012 2 3079 0 110 2 0.127940551959909 0.420079231262207 0.579920768737793 38
226189269 2012 1 3101 1 109 1 0.0954050923828618 0.360427141189575 0.639572858810425 38
226189270 2012 2 3101 0 109 2 0.0954050923828618 0.360427141189575 0.639572858810425 38
226189271 2012 1 3061 0 110 1 0.0398726790735964 0.296999931335449 0.703000068664551 38
226189272 2012 2 3061 0 110 2 0.0398726790735964 0.296999931335449 0.703000068664551 38
226189273 2012 2 3061 0 110 2 0.0398726790735964 0.296999931335449 0.703000068664551 38
226189274 2012 1 3105 0 110 1 0.102190274883469 0.3858802318573 0.6141197681427 38
226189275 2012 1 3105 0 110 1 0.102190274883469 0.3858802318573 0.6141197681427 38
226189276 2012 1 3105 0 110 1 0.102190274883469 0.3858802318573 0.6141197681427 38
226189278 2012 1 3058 0 113 1 0.0817259678151459 0.444611549377441 0.555388450622559 38
226189279 2012 1 3072 0 114 1 0.1377813991312 0.380083918571472 0.619916081428528 38
226189281 2012 2 3072 0 114 2 0.104935605930223 0.42622709274292 0.57377290725708 38
226189283 2012 1 3104 1 113 1 0.0869476218867931 0.404603242874146 0.595396757125854 38
226189284 2012 1 3104 0 113 1 0.0869476218867931 0.404603242874146 0.595396757125854 38
226189285 2012 2 3107 0 114 2 0.0634627142644604 0.31450629234314 0.68549370765686 38
226189286 2012 2 3107 0 114 2 0.0634627142644604 0.31450629234314 0.68549370765686 38
226189287 2012 1 3107 1 114 1 0.0634627142644604 0.31450629234314 0.68549370765686 38
226189289 2012 1 3095 0 113 1 0.184301075320036 0.425698518753052 0.574301481246948 38
226189290 2012 2 3095 0 113 2 0.101729988409716 0.426073312759399 0.573926687240601 38
226189291 2012 1 3095 0 113 1 0.101729988409716 0.426073312759399 0.573926687240601 38
226189292 2012 1 3050 0 115 1 0.0654653423007403 0.294575810432434 0.705424189567566 38
226189294 2012 2 3050 0 115 2 0.0669170723922434 0.328500986099243 0.671499013900757 38
226189295 2012 2 3076 0 114 2 0.119191752533879 0.429921507835388 0.570078492164612 38
226189298 2012 1 3059 1 115 1 0.116081414234941 0.427346706390381 0.572653293609619 38
226189299 2012 2 3059 0 115 2 0.116081414234941 0.427346706390381 0.572653293609619 38
226189307 2009 2 2909 0 105 2 0.0314386857207865 0.307226181030273 0.692773818969727 35
226189308 2009 1 2921 0 107 1 0.052130788564682 0.367742538452148 0.632257461547852 35
226189309 2009 1 2921 0 107 1 0.052130788564682 0.367742538452148 0.632257461547852 35
226189310 2009 1 2921 1 107 1 0.052130788564682 0.367742538452148 0.632257461547852 35
226189312 2009 1 2919 0 106 1 0 0.22442626953125 0.77557373046875 35
226189313 2009 1 2919 0 106 1 0 0.22442626953125 0.77557373046875 35
226189315 2009 2 2935 0 107 2 0.20209508901462 0.468233108520508 0.531766891479492 35
226189316 2009 2 2935 1 107 2 0.20209508901462 0.468233108520508 0.531766891479492 35
226189317 2009 1 2935 1 107 1 0.20209508901462 0.468233108520508 0.531766891479492 35
226189318 2009 2 2935 1 107 2 0.20209508901462 0.468233108520508 0.531766891479492 35
226189319 2009 2 2896 0 109 2 0.036042767111212 0.314666271209717 0.685333728790283 35
226189320 2009 1 2896 0 109 1 0.036042767111212 0.314666271209717 0.685333728790283 35
226189321 2009 2 2896 1 109 2 0.036042767111212 0.314666271209717 0.685333728790283 35
226189322 2009 2 2896 0 109 2 0.036042767111212 0.314666271209717 0.685333728790283 35
226189324 2009 2 2931 0 110 2 0.260860323905945 0.3018798828125 0.6981201171875 35
226189327 2009 1 2911 1 111 1 0.128386704382137 0.430355548858643 0.569644451141357 35
226189328 2009 2 2911 1 111 2 0.128386704382137 0.430355548858643 0.569644451141357 35
226189329 2009 1 2927 0 112 1 0.136570715345442 0.41007137298584 0.58992862701416 35
